      4.80000000e-01       5.02842855e-02       5.62851436e-02      -6.00085808e-03      -1.00000000e+00      -1.99639944e+00
      4.90000000e-01       5.02842855e-02       5.62858790e-02      -6.00159345e-03      -1.00000000e+00      -1.99632441e+00
      5.00000000e-01       5.02842855e-02       5.62866145e-02      -6.00232896e-03      -1.00000000e+00      -1.99624939e+00
      5.10000000e-01       5.02842855e-02       5.62873501e-02      -6.00306461e-03      -1.00000000e+00      -1.99617437e+00
      5.20000000e-01       5.02842855e-02       5.62880859e-02      -6.00380038e-03      -1.00000000e+00      -1.99609934e+00
      5.30000000e-01       5.02842855e-02       5.62888218e-02      -6.00453629e-03      -1.00000000e+00      -1.99602432e+00
      5.40000000e-01       5.02842855e-02       5.62895579e-02      -6.00527232e-03      -1.00000000e+00      -1.99594929e+00
      5.50000000e-01       5.02842855e-02       5.62902940e-02      -6.00600849e-03      -1.00000000e+00      -1.99587426e+00
      5.60000000e-01       5.02842855e-02       5.62910303e-02      -6.00674479e-03      -1.00000000e+00      -1.99579924e+00
      5.70000000e-01       5.02842855e-02       5.62917668e-02      -6.00748123e-03      -1.00000000e+00      -1.99572421e+00
      5.80000000e-01       5.02842855e-02       5.62925033e-02      -6.00821779e-03      -1.00000000e+00      -1.99564918e+00
      5.90000000e-01       5.02842855e-02       5.62932400e-02      -6.00895449e-03      -1.00000000e+00      -1.99557415e+00
      6.00000000e-01       5.02842855e-02       5.62939769e-02      -6.00969132e-03      -1.00000000e+00      -1.99549912e+00
      6.10000000e-01       5.02842855e-02       5.62947138e-02      -6.01042828e-03      -1.00000000e+00      -1.99542409e+00
      6.20000000e-01       5.02842855e-02       5.62954509e-02      -6.01116538e-03      -1.00000000e+00      -1.99534906e+00
      6.30000000e-01       5.02842855e-02       5.62961881e-02      -6.01190260e-03      -1.00000000e+00      -1.99527403e+00
      6.40000000e-01       5.02842855e-02       5.62969255e-02      -6.01263996e-03      -1.00000000e+00      -1.99519900e+00
      6.50000000e-01       5.02842855e-02       5.62976630e-02      -6.01337745e-03      -1.00000000e+00      -1.99512397e+00
      6.60000000e-01       5.02842855e-02       5.62984006e-02      -6.01411508e-03      -1.00000000e+00      -1.99504894e+00
      6.70000000e-01       5.02842855e-02       5.62991384e-02      -6.01485283e-03      -1.00000000e+00      -1.99497390e+00
      6.80000000e-01       5.02842855e-02       5.62998763e-02      -6.01559072e-03      -1.00000000e+00      -1.99489887e+00
      6.90000000e-01       5.02842855e-02       5.63006143e-02      -6.01632874e-03      -1.00000000e+00      -1.99482384e+00
      7.00000000e-01       5.02842855e-02       5.63013524e-02      -6.01706689e-03      -1.00000000e+00      -1.99474880e+00
      7.10000000e-01       5.02842855e-02       5.63020907e-02      -6.01780518e-03      -1.00000000e+00      -1.99467377e+00
      7.20000000e-01       5.02842855e-02       5.63028291e-02      -6.01854360e-03      -1.00000000e+00      -1.99459874e+00
      7.30000000e-01       5.02842855e-02       5.63035677e-02      -6.01928215e-03      -1.00000000e+00      -1.99452370e+00
      7.40000000e-01       5.02842855e-02       5.63043064e-02      -6.02002083e-03      -1.00000000e+00      -1.99444866e+00
      7.50000000e-01       5.02842855e-02       5.63050452e-02      -6.02075965e-03      -1.00000000e+00      -1.99437363e+00
      7.60000000e-01       5.02842855e-02       5.63057841e-02      -6.02149859e-03      -1.00000000e+00      -1.99429859e+00
      7.70000000e-01       5.02842855e-02       5.63065232e-02      -6.02223768e-03      -1.00000000e+00      -1.99422355e+00
      7.80000000e-01       5.02842855e-02       5.63072624e-02      -6.02297689e-03      -1.00000000e+00      -1.99414851e+00
      7.90000000e-01       5.02842855e-02       5.63080018e-02      -6.02371623e-03      -1.00000000e+00      -1.99407348e+00
      8.00000000e-01       5.02842855e-02       5.63087413e-02      -6.02445571e-03      -1.00000000e+00      -1.99399844e+00
      8.10000000e-01       5.02842855e-02       5.63094809e-02      -6.02519532e-03      -1.00000000e+00      -1.99392340e+00
      8.20000000e-01       5.02842855e-02       5.63102206e-02      -6.02593507e-03      -1.00000000e+00      -1.99384836e+00
      8.30000000e-01       5.02842855e-02       5.63109605e-02      -6.02667495e-03      -1.00000000e+00      -1.99377332e+00
      8.40000000e-01       5.02842855e-02       5.63117005e-02      -6.02741496e-03      -1.00000000e+00      -1.99369828e+00
      8.50000000e-01       5.02842855e-02       5.63124406e-02      -6.02815510e-03      -1.00000000e+00      -1.99362324e+00
      8.60000000e-01       5.02842855e-02       5.63131809e-02      -6.02889537e-03      -1.00000000e+00      -1.99354819e+00
      8.70000000e-01       5.02842855e-02       5.63139213e-02      -6.02963578e-03      -1.00000000e+00      -1.99347315e+00
      8.80000000e-01       5.02842855e-02       5.63146619e-02      -6.03037632e-03      -1.00000000e+00      -1.99339811e+00
      8.90000000e-01       5.02842855e-02       5.63154025e-02      -6.03111700e-03      -1.00000000e+00      -1.99332307e+00
      9.00000000e-01       5.02842855e-02       5.63161433e-02      -6.03185780e-03      -1.00000000e+00      -1.99324802e+00
      9.10000000e-01       5.02842855e-02       5.63168843e-02      -6.03259874e-03      -1.00000000e+00      -1.99317298e+00
      9.20000000e-01       5.02842855e-02       5.63176254e-02      -6.03333982e-03      -1.00000000e+00      -1.99309793e+00
      9.30000000e-01       5.02842855e-02       5.63183666e-02      -6.03408102e-03      -1.00000000e+00      -1.99302289e+00
      9.40000000e-01       5.02842855e-02       5.63191079e-02      -6.03482236e-03      -1.00000000e+00      -1.99294784e+00
      9.50000000e-01       5.02842855e-02       5.63198494e-02      -6.03556384e-03      -1.00000000e+00      -1.99287279e+00
      9.60000000e-01       5.02842855e-02       5.63205910e-02      -6.03630544e-03      -1.00000000e+00      -1.99279775e+00
      9.70000000e-01       5.02842855e-02       5.63213327e-02      -6.03704718e-03      -1.00000000e+00      -1.99272270e+00
      9.80000000e-01       5.02842855e-02       5.63220746e-02      -6.03778905e-03      -1.00000000e+00      -1.99264765e+00
      9.90000000e-01       5.02842855e-02       5.63228166e-02      -6.03853106e-03      -1.00000000e+00      -1.99257260e+00
      1.00000000e+00       5.02842855e-02       5.63235587e-02      -6.03927320e-03      -1.00000000e+00      -1.99249756e+00
      1.01000000e+00       5.02842855e-02       5.63243010e-02      -6.04001547e-03      -1.00000000e+00      -1.99242251e+00
      1.02000000e+00       5.02842855e-02       5.63250434e-02      -6.04075787e-03      -1.00000000e+00      -1.99234746e+00
      1.03000000e+00       5.02842855e-02       5.63257860e-02      -6.04150041e-03      -1.00000000e+00      -1.99227241e+00
      1.04000000e+00       5.02842855e-02       5.63265286e-02      -6.04224308e-03      -1.00000000e+00      -1.99219736e+00
      1.05000000e+00       5.02842855e-02       5.63272714e-02      -6.04298589e-03      -1.00000000e+00      -1.99212230e+00
      1.06000000e+00       5.02842855e-02       5.63280144e-02      -6.04372883e-03      -1.00000000e+00      -1.99204725e+00
      1.07000000e+00       5.02842855e-02       5.63287574e-02      -6.04447190e-03      -1.00000000e+00      -1.99197220e+00
      1.08000000e+00       5.02842855e-02       5.63295006e-02      -6.04521510e-03      -1.00000000e+00      -1.99189715e+00
      1.09000000e+00       5.02842855e-02       5.63302440e-02      -6.04595844e-03      -1.00000000e+00      -1.99182209e+00
      1.10000000e+00       5.02842855e-02       5.63309875e-02      -6.04670191e-03      -1.00000000e+00      -1.99174704e+00
      1.11000000e+00       5.02842855e-02       5.63317311e-02      -6.04744552e-03      -1.00000000e+00      -1.99167199e+00
      1.12000000e+00       5.02842855e-02       5.63324748e-02      -6.04818926e-03      -1.00000000e+00      -1.99159693e+00
      1.13000000e+00       5.02842855e-02       5.63332187e-02      -6.04893313e-03      -1.00000000e+00      -1.99152188e+00
      1.14000000e+00       5.02842855e-02       5.63339627e-02      -6.04967714e-03      -1.00000000e+00      -1.99144682e+00
      1.15000000e+00       5.02842855e-02       5.63347068e-02      -6.05042128e-03      -1.00000000e+00      -1.99137176e+00
      1.16000000e+00       5.02842855e-02       5.63354511e-02      -6.05116556e-03      -1.00000000e+00      -1.99129671e+00
      1.17000000e+00       5.02842855e-02       5.63361955e-02      -6.05190996e-03      -1.00000000e+00      -1.99122165e+00
      1.18000000e+00       5.02842855e-02       5.63369400e-02      -6.05265451e-03      -1.00000000e+00      -1.99114659e+00
      1.19000000e+00       5.02842855e-02       5.63376847e-02      -6.05339918e-03      -1.00000000e+00      -1.99107154e+00
      1.20000000e+00       5.02842855e-02       5.63384295e-02      -6.05414399e-03      -1.00000000e+00      -1.99099648e+00
      1.21000000e+00       5.02842855e-02       5.63391745e-02      -6.05488893e-03      -1.00000000e+00      -1.99092142e+00
      1.22000000e+00       5.02842855e-02       5.63399196e-02      -6.05563401e-03      -1.00000000e+00      -1.99084636e+00
      1.23000000e+00       5.02842855e-02       5.63406648e-02      -6.05637922e-03      -1.00000000e+00      -1.99077130e+00
      1.24000000e+00       5.02842855e-02       5.63414101e-02      -6.05712457e-03      -1.00000000e+00      -1.99069624e+00
      1.25000000e+00       5.02842855e-02       5.63421556e-02      -6.05787005e-03      -1.00000000e+00      -1.99062118e+00
      1.26000000e+00       5.02842855e-02       5.63429012e-02      -6.05861566e-03      -1.00000000e+00      -1.99054611e+00
      1.27000000e+00       5.02842855e-02       5.63436469e-02      -6.05936141e-03      -1.00000000e+00      -1.99047105e+00
      1.28000000e+00       5.02842855e-02       5.63443928e-02      -6.06010729e-03      -1.00000000e+00      -1.99039599e+00
      1.29000000e+00       5.02842855e-02       5.63451388e-02      -6.06085330e-03      -1.00000000e+00      -1.99032093e+00
      1.30000000e+00       5.02842855e-02       5.63458850e-02      -6.06159945e-03      -1.00000000e+00      -1.99024586e+00
      1.31000000e+00       5.02842855e-02       5.63466313e-02      -6.06234573e-03      -1.00000000e+00      -1.99017080e+00
      1.32000000e+00       5.02842855e-02       5.63473777e-02      -6.06309215e-03      -1.00000000e+00      -1.99009573e+00
      1.33000000e+00       5.02842855e-02       5.63481242e-02      -6.06383870e-03      -1.00000000e+00      -1.99002067e+00
      1.34000000e+00       5.02842855e-02       5.63488709e-02      -6.06458539e-03      -1.00000000e+00      -1.98994560e+00
      1.35000000e+00       5.02842855e-02       5.63496177e-02      -6.06533221e-03      -1.00000000e+00      -1.98987054e+00
      1.36000000e+00       5.02842855e-02       5.63503647e-02      -6.06607916e-03      -1.00000000e+00      -1.98979547e+00
      1.37000000e+00       5.02842855e-02       5.63511118e-02      -6.06682625e-03      -1.00000000e+00      -1.98972040e+00
      1.38000000e+00       5.02842855e-02       5.63518590e-02      -6.06757347e-03      -1.00000000e+00      -1.98964534e+00
      1.39000000e+00       5.02842855e-02       5.63526064e-02      -6.06832083e-03      -1.00000000e+00      -1.98957027e+00
      1.40000000e+00       5.02842855e-02       5.63533539e-02      -6.06906832e-03      -1.00000000e+00      -1.98949520e+00
      1.41000000e+00       5.02842855e-02       5.63541015e-02      -6.06981595e-03      -1.00000000e+00      -1.98942013e+00
      1.42000000e+00       5.02842855e-02       5.63548492e-02      -6.07056371e-03      -1.00000000e+00      -1.98934506e+00
      1.43000000e+00       5.02842855e-02       5.63555971e-02      -6.07131160e-03      -1.00000000e+00      -1.98926999e+00
      1.44000000e+00       5.02842855e-02       5.63563452e-02      -6.07205963e-03      -1.00000000e+00      -1.98919492e+00
      1.45000000e+00       5.02842855e-02       5.63570933e-02      -6.07280780e-03      -1.00000000e+00      -1.98911985e+00
      1.46000000e+00       5.02842855e-02       5.63578416e-02      -6.07355610e-03      -1.00000000e+00      -1.98904478e+00
      1.47000000e+00       5.02842855e-02       5.63585901e-02      -6.07430453e-03      -1.00000000e+00      -1.98896970e+00
      1.48000000e+00       5.02842855e-02       5.63593386e-02      -6.07505310e-03      -1.00000000e+00      -1.98889463e+00
      1.49000000e+00       5.02842855e-02       5.63600873e-02      -6.07580180e-03      -1.00000000e+00      -1.98881956e+00
      1.50000000e+00       5.02842855e-02       5.63608362e-02      -6.07655064e-03      -1.00000000e+00      -1.98874448e+00
      1.51000000e+00       5.02842855e-02       5.63615851e-02      -6.07729961e-03      -1.00000000e+00      -1.98866941e+00
      1.52000000e+00       5.02842855e-02       5.63623343e-02      -6.07804871e-03      -1.00000000e+00      -1.98859434e+00
      1.53000000e+00       5.02842855e-02       5.63630835e-02      -6.07879796e-03      -1.00000000e+00      -1.98851926e+00
      1.54000000e+00       5.02842855e-02       5.63638329e-02      -6.07954733e-03      -1.00000000e+00      -1.98844419e+00
      1.55000000e+00       5.02842855e-02       5.63645824e-02      -6.08029684e-03      -1.00000000e+00      -1.98836911e+00
      1.56000000e+00       5.02842855e-02       5.63653320e-02      -6.08104649e-03      -1.00000000e+00      -1.98829403e+00
      1.57000000e+00       5.02842855e-02       5.63660818e-02      -6.08179627e-03      -1.00000000e+00      -1.98821896e+00
      1.58000000e+00       5.02842855e-02       5.63668317e-02      -6.08254618e-03      -1.00000000e+00      -1.98814388e+00
      1.59000000e+00       5.02842855e-02       5.63675818e-02      -6.08329623e-03      -1.00000000e+00      -1.98806880e+00
      1.60000000e+00       5.02842855e-02       5.63683320e-02      -6.08404642e-03      -1.00000000e+00      -1.98799372e+00
      1.61000000e+00       5.02842855e-02       5.63690823e-02      -6.08479674e-03      -1.00000000e+00      -1.98791864e+00
      1.62000000e+00       5.02842855e-02       5.63698327e-02      -6.08554719e-03      -1.00000000e+00      -1.98784356e+00
      1.63000000e+00       5.02842855e-02       5.63705833e-02      -6.08629778e-03      -1.00000000e+00      -1.98776848e+00
      1.64000000e+00       5.02842855e-02       5.63713340e-02      -6.08704851e-03      -1.00000000e+00      -1.98769340e+00
      1.65000000e+00       5.02842855e-02       5.63720849e-02      -6.08779937e-03      -1.00000000e+00      -1.98761832e+00
      1.66000000e+00       5.02842855e-02       5.63728359e-02      -6.08855036e-03      -1.00000000e+00      -1.98754324e+00
      1.67000000e+00       5.02842855e-02       5.63735870e-02      -6.08930149e-03      -1.00000000e+00      -1.98746816e+00
      1.68000000e+00       5.02842855e-02       5.63743383e-02      -6.09005276e-03      -1.00000000e+00      -1.98739307e+00
      1.69000000e+00       5.02842855e-02       5.63750897e-02      -6.09080416e-03      -1.00000000e+00      -1.98731799e+00
      1.70000000e+00       5.02842855e-02       5.63758412e-02      -6.09155570e-03      -1.00000000e+00      -1.98724291e+00
      1.71000000e+00       5.02842855e-02       5.63765929e-02      -6.09230737e-03      -1.00000000e+00      -1.98716782e+00
      1.72000000e+00       5.02842855e-02       5.63773447e-02      -6.09305918e-03      -1.00000000e+00      -1.98709274e+00
      1.73000000e+00       5.02842855e-02       5.63780967e-02      -6.09381112e-03      -1.00000000e+00      -1.98701765e+00
      1.74000000e+00       5.02842855e-02       5.63788487e-02      -6.09456319e-03      -1.00000000e+00      -1.98694257e+00
      1.75000000e+00       5.02842855e-02       5.63796009e-02      -6.09531541e-03      -1.00000000e+00      -1.98686748e+00
      1.76000000e+00       5.02842855e-02       5.63803533e-02      -6.09606776e-03      -1.00000000e+00      -1.98679240e+00
      1.77000000e+00       5.02842855e-02       5.63811058e-02      -6.09682024e-03      -1.00000000e+00      -1.98671731e+00
      1.78000000e+00       5.02842855e-02       5.63818584e-02      -6.09757286e-03      -1.00000000e+00      -1.98664222e+00
      1.79000000e+00       5.02842855e-02       5.63826112e-02      -6.09832561e-03      -1.00000000e+00      -1.98656713e+00
      1.80000000e+00       5.02842855e-02       5.63833640e-02      -6.09907850e-03      -1.00000000e+00      -1.98649204e+00
      1.81000000e+00       5.02842855e-02       5.63841171e-02      -6.09983153e-03      -1.00000000e+00      -1.98641696e+00
      1.82000000e+00       5.02842855e-02       5.63848702e-02      -6.10058469e-03      -1.00000000e+00      -1.98634187e+00
      1.83000000e+00       5.02842855e-02       5.63856235e-02      -6.10133798e-03      -1.00000000e+00      -1.98626678e+00
      1.84000000e+00       5.02842855e-02       5.63863770e-02      -6.10209142e-03      -1.00000000e+00      -1.98619168e+00
      1.85000000e+00       5.02842855e-02       5.63871305e-02      -6.10284498e-03      -1.00000000e+00      -1.98611659e+00
      1.86000000e+00       5.02842855e-02       5.63878842e-02      -6.10359869e-03      -1.00000000e+00      -1.98604150e+00
      1.87000000e+00       5.02842855e-02       5.63886381e-02      -6.10435253e-03      -1.00000000e+00      -1.98596641e+00
      1.88000000e+00       5.02842855e-02       5.63893920e-02      -6.10510650e-03      -1.00000000e+00      -1.98589132e+00
      1.89000000e+00       5.02842855e-02       5.63901462e-02      -6.10586061e-03      -1.00000000e+00      -1.98581622e+00
      1.90000000e+00       5.02842855e-02       5.63909004e-02      -6.10661486e-03      -1.00000000e+00      -1.98574113e+00
      1.91000000e+00       5.02842855e-02       5.63916548e-02      -6.10736924e-03      -1.00000000e+00      -1.98566604e+00
      1.92000000e+00       5.02842855e-02       5.63924093e-02      -6.10812376e-03      -1.00000000e+00      -1.98559094e+00
      1.93000000e+00       5.02842855e-02       5.63931640e-02      -6.10887841e-03      -1.00000000e+00      -1.98551585e+00
      1.94000000e+00       5.02842855e-02       5.63939187e-02      -6.10963320e-03      -1.00000000e+00      -1.98544075e+00
      1.95000000e+00       5.02842855e-02       5.63946737e-02      -6.11038813e-03      -1.00000000e+00      -1.98536566e+00
      1.96000000e+00       5.02842855e-02       5.63954287e-02      -6.11114319e-03      -1.00000000e+00      -1.98529056e+00
      1.97000000e+00       5.02842855e-02       5.63961839e-02      -6.11189839e-03      -1.00000000e+00      -1.98521546e+00
      1.98000000e+00       5.02842855e-02       5.63969393e-02      -6.11265372e-03      -1.00000000e+00      -1.98514036e+00
      1.99000000e+00       5.02842855e-02       5.63976947e-02      -6.11340919e-03      -1.00000000e+00      -1.98506527e+00
      2.00000000e+00       5.02842855e-02       5.63984503e-02      -6.11416480e-03      -1.00000000e+00      -1.98499017e+00
      2.01000000e+00       5.02842855e-02       5.63992061e-02      -6.11492054e-03      -1.00000000e+00      -1.98491507e+00
      2.02000000e+00       5.02842855e-02       5.63999620e-02      -6.11567642e-03      -1.00000000e+00      -1.98483997e+00
      2.03000000e+00       5.02842855e-02       5.64007180e-02      -6.11643243e-03      -1.00000000e+00      -1.98476487e+00
      2.04000000e+00       5.02842855e-02       5.64014741e-02      -6.11718859e-03      -1.00000000e+00      -1.98468977e+00
      2.05000000e+00       5.02842855e-02       5.64022304e-02      -6.11794487e-03      -1.00000000e+00      -1.98461467e+00
      2.06000000e+00       5.02842855e-02       5.64029868e-02      -6.11870129e-03      -1.00000000e+00      -1.98453956e+00
      2.07000000e+00       5.02842855e-02       5.64037434e-02      -6.11945785e-03      -1.00000000e+00      -1.98446446e+00
      2.08000000e+00       5.02842855e-02       5.64045001e-02      -6.12021455e-03      -1.00000000e+00      -1.98438936e+00
      2.09000000e+00       5.02842855e-02       5.64052569e-02      -6.12097138e-03      -1.00000000e+00      -1.98431426e+00
      2.10000000e+00       5.02842855e-02       5.64060139e-02      -6.12172835e-03      -1.00000000e+00      -1.98423915e+00
      2.11000000e+00       5.02842855e-02       5.64067710e-02      -6.12248545e-03      -1.00000000e+00      -1.98416405e+00
      2.12000000e+00       5.02842855e-02       5.64075282e-02      -6.12324270e-03      -1.00000000e+00      -1.98408894e+00
      2.13000000e+00       5.02842855e-02       5.64082856e-02      -6.12400007e-03      -1.00000000e+00      -1.98401384e+00
      2.14000000e+00       5.02842855e-02       5.64090431e-02      -6.12475759e-03      -1.00000000e+00      -1.98393873e+00
      2.15000000e+00       5.02842855e-02       5.64098008e-02      -6.12551524e-03      -1.00000000e+00      -1.98386363e+00
      2.16000000e+00       5.02842855e-02       5.64105586e-02      -6.12627303e-03      -1.00000000e+00      -1.98378852e+00
      2.17000000e+00       5.02842855e-02       5.64113165e-02      -6.12703095e-03      -1.00000000e+00      -1.98371341e+00
      2.18000000e+00       5.02842855e-02       5.64120745e-02      -6.12778901e-03      -1.00000000e+00      -1.98363831e+00
      2.19000000e+00       5.02842855e-02       5.64128327e-02      -6.12854721e-03      -1.00000000e+00      -1.98356320e+00
      2.20000000e+00       5.02842855e-02       5.64135911e-02      -6.12930554e-03      -1.00000000e+00      -1.98348809e+00
      2.21000000e+00       5.02842855e-02       5.64143495e-02      -6.13006401e-03      -1.00000000e+00      -1.98341298e+00
      2.22000000e+00       5.02842855e-02       5.64151082e-02      -6.13082262e-03      -1.00000000e+00      -1.98333787e+00
      2.23000000e+00       5.02842855e-02       5.64158669e-02      -6.13158136e-03      -1.00000000e+00      -1.98326276e+00
      2.24000000e+00       5.02842855e-02       5.64166258e-02      -6.13234024e-03      -1.00000000e+00      -1.98318765e+00
      2.25000000e+00       5.02842855e-02       5.64173848e-02      -6.13309926e-03      -1.00000000e+00      -1.98311254e+00
      2.26000000e+00       5.02842855e-02       5.64181440e-02      -6.13385841e-03      -1.00000000e+00      -1.98303743e+00
      2.27000000e+00       5.02842855e-02       5.64189032e-02      -6.13461770e-03      -1.00000000e+00      -1.98296231e+00
      2.28000000e+00       5.02842855e-02       5.64196627e-02      -6.13537713e-03      -1.00000000e+00      -1.98288720e+00
      2.29000000e+00       5.02842855e-02       5.64204222e-02      -6.13613670e-03      -1.00000000e+00      -1.98281209e+00
      2.30000000e+00       5.02842855e-02       5.64211819e-02      -6.13689640e-03      -1.00000000e+00      -1.98273697e+00
      2.31000000e+00       5.02842855e-02       5.64219418e-02      -6.13765624e-03      -1.00000000e+00      -1.98266186e+00
      2.32000000e+00       5.02842855e-02       5.64227018e-02      -6.13841621e-03      -1.00000000e+00      -1.98258674e+00
      2.33000000e+00       5.02842855e-02       5.64234619e-02      -6.13917632e-03      -1.00000000e+00      -1.98251163e+00
      2.34000000e+00       5.02842855e-02       5.64242221e-02      -6.13993657e-03      -1.00000000e+00      -1.98243651e+00
      2.35000000e+00       5.02842855e-02       5.64249825e-02      -6.14069696e-03      -1.00000000e+00      -1.98236140e+00
      2.36000000e+00       5.02842855e-02       5.64257430e-02      -6.14145748e-03      -1.00000000e+00      -1.98228628e+00
      2.37000000e+00       5.02842855e-02       5.64265037e-02      -6.14221814e-03      -1.00000000e+00      -1.98221116e+00
      2.38000000e+00       5.02842855e-02       5.64272645e-02      -6.14297894e-03      -1.00000000e+00      -1.98213604e+00
      2.39000000e+00       5.02842855e-02       5.64280254e-02      -6.14373988e-03      -1.00000000e+00      -1.98206093e+00
      2.40000000e+00       5.02842855e-02       5.64287865e-02      -6.14450095e-03      -1.00000000e+00      -1.98198581e+00
